name,distance_category,측정항목,분기,인구수
운양역,500m ~ 2000m,계_40~49세,2021Q2,33274.66667
운양역,500m ~ 2000m,계_40~49세,2021Q3,33246
운양역,500m ~ 2000m,계_40~49세,2021Q4,33175.33333
운양역,500m ~ 2000m,계_40~49세,2022Q1,33023.33333
운양역,500m ~ 2000m,계_40~49세,2022Q2,32878.66667
운양역,500m ~ 2000m,계_40~49세,2022Q3,32611.66667
운양역,500m ~ 2000m,계_40~49세,2022Q4,32309
운양역,500m ~ 2000m,계_40~49세,2023Q1,33072.66667
운양역,500m ~ 2000m,계_40~49세,2023Q2,32772
운양역,500m ~ 2000m,계_40~49세,2023Q3,32601.66667
운양역,500m ~ 2000m,계_40~49세,2023Q4,32467.66667
운양역,500m ~ 2000m,계_40~49세,2024Q1,32225.66667
운양역,500m ~ 2000m,계_40~49세,2024Q2,31786
운양역,500m ~ 2000m,계_40~49세,2024Q3,31534
운양역,500m ~ 2000m,계_40~49세,2024Q4,31334
운양역,500m ~ 2000m,계_50~59세,2017Q1,23857.66667
운양역,500m ~ 2000m,계_50~59세,2017Q2,24073.33333
운양역,500m ~ 2000m,계_50~59세,2017Q3,24205
운양역,500m ~ 2000m,계_50~59세,2017Q4,24492
운양역,500m ~ 2000m,계_50~59세,2018Q1,24919.33333
운양역,500m ~ 2000m,계_50~59세,2018Q2,25282.66667
운양역,500m ~ 2000m,계_50~59세,2018Q3,25659.66667
운양역,500m ~ 2000m,계_50~59세,2018Q4,25959
운양역,500m ~ 2000m,계_50~59세,2019Q1,26212.33333
운양역,500m ~ 2000m,계_50~59세,2019Q2,26422.66667
운양역,500m ~ 2000m,계_50~59세,2019Q3,26579.66667
운양역,500m ~ 2000m,계_50~59세,2019Q4,26747.66667
운양역,500m ~ 2000m,계_50~59세,2020Q1,27006
운양역,500m ~ 2000m,계_50~59세,2020Q2,27316.66667
운양역,500m ~ 2000m,계_50~59세,2020Q3,27698.66667
운양역,500m ~ 2000m,계_50~59세,2020Q4,28278
운양역,500m ~ 2000m,계_50~59세,2021Q1,28642
운양역,500m ~ 2000m,계_50~59세,2021Q2,28843.66667
운양역,500m ~ 2000m,계_50~59세,2021Q3,29147.33333
운양역,500m ~ 2000m,계_50~59세,2021Q4,29501
운양역,500m ~ 2000m,계_50~59세,2022Q1,29738.66667
운양역,500m ~ 2000m,계_50~59세,2022Q2,29954.33333
운양역,500m ~ 2000m,계_50~59세,2022Q3,30051.66667
운양역,500m ~ 2000m,계_50~59세,2022Q4,30108.33333
운양역,500m ~ 2000m,계_50~59세,2023Q1,31422
운양역,500m ~ 2000m,계_50~59세,2023Q2,31561.66667
운양역,500m ~ 2000m,계_50~59세,2023Q3,31740.66667
운양역,500m ~ 2000m,계_50~59세,2023Q4,31979
운양역,500m ~ 2000m,계_50~59세,2024Q1,32167.66667
운양역,500m ~ 2000m,계_50~59세,2024Q2,32373.66667
운양역,500m ~ 2000m,계_50~59세,2024Q3,32458
운양역,500m ~ 2000m,계_50~59세,2024Q4,32518.66667
운양역,500m ~ 2000m,계_60~69세,2017Q1,10625
운양역,500m ~ 2000m,계_60~69세,2017Q2,10865
운양역,500m ~ 2000m,계_60~69세,2017Q3,11138.33333
운양역,500m ~ 2000m,계_60~69세,2017Q4,11443.66667
운양역,500m ~ 2000m,계_60~69세,2018Q1,11746.66667
운양역,500m ~ 2000m,계_60~69세,2018Q2,12044
운양역,500m ~ 2000m,계_60~69세,2018Q3,12376
운양역,500m ~ 2000m,계_60~69세,2018Q4,12712
운양역,500m ~ 2000m,계_60~69세,2019Q1,12996.66667
운양역,500m ~ 2000m,계_60~69세,2019Q2,13282.66667
운양역,500m ~ 2000m,계_60~69세,2019Q3,13561
운양역,500m ~ 2000m,계_60~69세,2019Q4,13928.66667
운양역,500m ~ 2000m,계_60~69세,2020Q1,14356.66667
운양역,500m ~ 2000m,계_60~69세,2020Q2,14740
운양역,500m ~ 2000m,계_60~69세,2020Q3,15199
운양역,500m ~ 2000m,계_60~69세,2020Q4,15779.66667
운양역,500m ~ 2000m,계_60~69세,2021Q1,16274.66667
운양역,500m ~ 2000m,계_60~69세,2021Q2,16701
운양역,500m ~ 2000m,계_60~69세,2021Q3,17106.33333
운양역,500m ~ 2000m,계_60~69세,2021Q4,17407
운양역,500m ~ 2000m,계_60~69세,2022Q1,17805.33333
운양역,500m ~ 2000m,계_60~69세,2022Q2,18009.33333
운양역,500m ~ 2000m,계_60~69세,2022Q3,18249.33333
운양역,500m ~ 2000m,계_60~69세,2022Q4,18550.33333
운양역,500m ~ 2000m,계_60~69세,2023Q1,19806.33333
운양역,500m ~ 2000m,계_60~69세,2023Q2,20174.66667
운양역,500m ~ 2000m,계_60~69세,2023Q3,20451.66667
운양역,500m ~ 2000m,계_60~69세,2023Q4,20669.66667
운양역,500m ~ 2000m,계_60~69세,2024Q1,20999.33333
운양역,500m ~ 2000m,계_60~69세,2024Q2,21299.33333
운양역,500m ~ 2000m,계_60~69세,2024Q3,21528.66667
운양역,500m ~ 2000m,계_60~69세,2024Q4,21778.33333
운양역,500m ~ 2000m,계_70~79세,2017Q1,7498.333333
운양역,500m ~ 2000m,계_70~79세,2017Q2,7570.333333
운양역,500m ~ 2000m,계_70~79세,2017Q3,7715
운양역,500m ~ 2000m,계_70~79세,2017Q4,7797
운양역,500m ~ 2000m,계_70~79세,2018Q1,7852.666667
운양역,500m ~ 2000m,계_70~79세,2018Q2,7961.333333
운양역,500m ~ 2000m,계_70~79세,2018Q3,8050
운양역,500m ~ 2000m,계_70~79세,2018Q4,8104.333333
운양역,500m ~ 2000m,계_70~79세,2019Q1,8165.333333
운양역,500m ~ 2000m,계_70~79세,2019Q2,8197
운양역,500m ~ 2000m,계_70~79세,2019Q3,8228.666667
운양역,500m ~ 2000m,계_70~79세,2019Q4,8227.666667
운양역,500m ~ 2000m,계_70~79세,2020Q1,8278
운양역,500m ~ 2000m,계_70~79세,2020Q2,8359
운양역,500m ~ 2000m,계_70~79세,2020Q3,8446.666667
운양역,500m ~ 2000m,계_70~79세,2020Q4,8514.666667
운양역,500m ~ 2000m,계_70~79세,2021Q1,8548.333333
운양역,500m ~ 2000m,계_70~79세,2021Q2,8544.333333
운양역,500m ~ 2000m,계_70~79세,2021Q3,8541.333333
운양역,500m ~ 2000m,계_70~79세,2021Q4,8516.666667
운양역,500m ~ 2000m,계_70~79세,2022Q1,8502
운양역,500m ~ 2000m,계_70~79세,2022Q2,8571.333333
운양역,500m ~ 2000m,계_70~79세,2022Q3,8637
운양역,500m ~ 2000m,계_70~79세,2022Q4,8612
운양역,500m ~ 2000m,계_70~79세,2023Q1,9032
운양역,500m ~ 2000m,계_70~79세,2023Q2,9073.666667
운양역,500m ~ 2000m,계_70~79세,2023Q3,9171.333333
운양역,500m ~ 2000m,계_70~79세,2023Q4,9256.333333
운양역,500m ~ 2000m,계_70~79세,2024Q1,9334
운양역,500m ~ 2000m,계_70~79세,2024Q2,9418
운양역,500m ~ 2000m,계_70~79세,2024Q3,9570
운양역,500m ~ 2000m,계_70~79세,2024Q4,9750.666667
운양역,500m ~ 2000m,계_80~89세,2017Q1,3731.666667
운양역,500m ~ 2000m,계_80~89세,2017Q2,3851.333333
운양역,500m ~ 2000m,계_80~89세,2017Q3,3875.333333
운양역,500m ~ 2000m,계_80~89세,2017Q4,3977.333333
운양역,500m ~ 2000m,계_80~89세,2018Q1,4116.666667
운양역,500m ~ 2000m,계_80~89세,2018Q2,4219.666667
운양역,500m ~ 2000m,계_80~89세,2018Q3,4297.333333
운양역,500m ~ 2000m,계_80~89세,2018Q4,4389.333333
운양역,500m ~ 2000m,계_80~89세,2019Q1,4468
운양역,500m ~ 2000m,계_80~89세,2019Q2,4527
운양역,500m ~ 2000m,계_80~89세,2019Q3,4570.666667
운양역,500m ~ 2000m,계_80~89세,2019Q4,4650.666667
운양역,500m ~ 2000m,계_80~89세,2020Q1,4770.666667
운양역,500m ~ 2000m,계_80~89세,2020Q2,4869
운양역,500m ~ 2000m,계_80~89세,2020Q3,4956.666667
운양역,500m ~ 2000m,계_80~89세,2020Q4,5063.333333
운양역,500m ~ 2000m,계_80~89세,2021Q1,5175.666667
운양역,500m ~ 2000m,계_80~89세,2021Q2,5251.666667
운양역,500m ~ 2000m,계_80~89세,2021Q3,5360
운양역,500m ~ 2000m,계_80~89세,2021Q4,5450
운양역,500m ~ 2000m,계_80~89세,2022Q1,5553
운양역,500m ~ 2000m,계_80~89세,2022Q2,5619.666667
운양역,500m ~ 2000m,계_80~89세,2022Q3,5696.333333
운양역,500m ~ 2000m,계_80~89세,2022Q4,5787.333333
운양역,500m ~ 2000m,계_80~89세,2023Q1,6048
운양역,500m ~ 2000m,계_80~89세,2023Q2,6112.333333
운양역,500m ~ 2000m,계_80~89세,2023Q3,6150
운양역,500m ~ 2000m,계_80~89세,2023Q4,6193
운양역,500m ~ 2000m,계_80~89세,2024Q1,6238
운양역,500m ~ 2000m,계_80~89세,2024Q2,6250
운양역,500m ~ 2000m,계_80~89세,2024Q3,6279.666667
운양역,500m ~ 2000m,계_80~89세,2024Q4,6308
운양역,500m ~ 2000m,계_90~99세,2017Q1,440
운양역,500m ~ 2000m,계_90~99세,2017Q2,445.6666667
운양역,500m ~ 2000m,계_90~99세,2017Q3,453.6666667
운양역,500m ~ 2000m,계_90~99세,2017Q4,459.3333333
운양역,500m ~ 2000m,계_90~99세,2018Q1,469.3333333
운양역,500m ~ 2000m,계_90~99세,2018Q2,485.3333333
운양역,500m ~ 2000m,계_90~99세,2018Q3,501.6666667
운양역,500m ~ 2000m,계_90~99세,2018Q4,535.3333333
운양역,500m ~ 2000m,계_90~99세,2019Q1,572.3333333
운양역,500m ~ 2000m,계_90~99세,2019Q2,597
운양역,500m ~ 2000m,계_90~99세,2019Q3,605.6666667
운양역,500m ~ 2000m,계_90~99세,2019Q4,613.6666667
운양역,500m ~ 2000m,계_90~99세,2020Q1,640
운양역,500m ~ 2000m,계_90~99세,2020Q2,665
운양역,500m ~ 2000m,계_90~99세,2020Q3,685.6666667
운양역,500m ~ 2000m,계_90~99세,2020Q4,698
운양역,500m ~ 2000m,계_90~99세,2021Q1,713
운양역,500m ~ 2000m,계_90~99세,2021Q2,721.3333333
운양역,500m ~ 2000m,계_90~99세,2021Q3,753.6666667
운양역,500m ~ 2000m,계_90~99세,2021Q4,776
운양역,500m ~ 2000m,계_90~99세,2022Q1,805.6666667
운양역,500m ~ 2000m,계_90~99세,2022Q2,815.3333333
운양역,500m ~ 2000m,계_90~99세,2022Q3,816.6666667
운양역,500m ~ 2000m,계_90~99세,2022Q4,827
운양역,500m ~ 2000m,계_90~99세,2023Q1,881.6666667
운양역,500m ~ 2000m,계_90~99세,2023Q2,915.6666667
운양역,500m ~ 2000m,계_90~99세,2023Q3,936.3333333
운양역,500m ~ 2000m,계_90~99세,2023Q4,968
운양역,500m ~ 2000m,계_90~99세,2024Q1,1004.666667
운양역,500m ~ 2000m,계_90~99세,2024Q2,1030.333333
운양역,500m ~ 2000m,계_90~99세,2024Q3,1027.333333
운양역,500m ~ 2000m,계_90~99세,2024Q4,1044.666667
운양역,500m ~ 2000m,계_연령구간인구수,2017Q1,158765
운양역,500m ~ 2000m,계_연령구간인구수,2017Q2,159058.6667
운양역,500m ~ 2000m,계_연령구간인구수,2017Q3,159521
운양역,500m ~ 2000m,계_연령구간인구수,2017Q4,161206.6667
운양역,500m ~ 2000m,계_연령구간인구수,2018Q1,162838.3333
운양역,500m ~ 2000m,계_연령구간인구수,2018Q2,164464
운양역,500m ~ 2000m,계_연령구간인구수,2018Q3,165801.6667
운양역,500m ~ 2000m,계_연령구간인구수,2018Q4,166295.6667
운양역,500m ~ 2000m,계_연령구간인구수,2019Q1,166505
운양역,500m ~ 2000m,계_연령구간인구수,2019Q2,166355.6667
운양역,500m ~ 2000m,계_연령구간인구수,2019Q3,166475.3333
운양역,500m ~ 2000m,계_연령구간인구수,2019Q4,166944
운양역,500m ~ 2000m,계_연령구간인구수,2020Q1,167548.3333
운양역,500m ~ 2000m,계_연령구간인구수,2020Q2,168031.6667
운양역,500m ~ 2000m,계_연령구간인구수,2020Q3,171831.6667
운양역,500m ~ 2000m,계_연령구간인구수,2020Q4,176463.3333
운양역,500m ~ 2000m,계_연령구간인구수,2021Q1,177598
운양역,500m ~ 2000m,계_연령구간인구수,2021Q2,177695
운양역,500m ~ 2000m,계_연령구간인구수,2021Q3,178036.3333
운양역,500m ~ 2000m,계_연령구간인구수,2021Q4,178316.3333
운양역,500m ~ 2000m,계_연령구간인구수,2022Q1,178184.3333
운양역,500m ~ 2000m,계_연령구간인구수,2022Q2,177829
운양역,500m ~ 2000m,계_연령구간인구수,2022Q3,176979.6667
운양역,500m ~ 2000m,계_연령구간인구수,2022Q4,175928.6667
운양역,500m ~ 2000m,계_연령구간인구수,2023Q1,181389
운양역,500m ~ 2000m,계_연령구간인구수,2023Q2,181058
운양역,500m ~ 2000m,계_연령구간인구수,2023Q3,180869
운양역,500m ~ 2000m,계_연령구간인구수,2023Q4,180721
운양역,500m ~ 2000m,계_연령구간인구수,2024Q1,180161.6667
운양역,500m ~ 2000m,계_연령구간인구수,2024Q2,179366.3333
운양역,500m ~ 2000m,계_연령구간인구수,2024Q3,178994.6667
운양역,500m ~ 2000m,계_연령구간인구수,2024Q4,178915
운양역,500m ~ 2000m,계_총인구수,2017Q1,158765
운양역,500m ~ 2000m,계_총인구수,2017Q2,159058.6667
운양역,500m ~ 2000m,계_총인구수,2017Q3,159521
운양역,500m ~ 2000m,계_총인구수,2017Q4,161206.6667
운양역,500m ~ 2000m,계_총인구수,2018Q1,162838.3333
운양역,500m ~ 2000m,계_총인구수,2018Q2,164464
운양역,500m ~ 2000m,계_총인구수,2018Q3,165801.6667
운양역,500m ~ 2000m,계_총인구수,2018Q4,166295.6667
운양역,500m ~ 2000m,계_총인구수,2019Q1,166505
운양역,500m ~ 2000m,계_총인구수,2019Q2,166355.6667
운양역,500m ~ 2000m,계_총인구수,2019Q3,166475.3333
운양역,500m ~ 2000m,계_총인구수,2019Q4,166944
운양역,500m ~ 2000m,계_총인구수,2020Q1,167548.3333
운양역,500m ~ 2000m,계_총인구수,2020Q2,168031.6667
운양역,500m ~ 2000m,계_총인구수,2020Q3,171831.6667
운양역,500m ~ 2000m,계_총인구수,2020Q4,176463.3333
운양역,500m ~ 2000m,계_총인구수,2021Q1,177598
운양역,500m ~ 2000m,계_총인구수,2021Q2,177695
운양역,500m ~ 2000m,계_총인구수,2021Q3,178036.3333
운양역,500m ~ 2000m,계_총인구수,2021Q4,178316.3333
운양역,500m ~ 2000m,계_총인구수,2022Q1,178184.3333
운양역,500m ~ 2000m,계_총인구수,2022Q2,177829
운양역,500m ~ 2000m,계_총인구수,2022Q3,176979.6667
운양역,500m ~ 2000m,계_총인구수,2022Q4,175928.6667
운양역,500m ~ 2000m,계_총인구수,2023Q1,181389
운양역,500m ~ 2000m,계_총인구수,2023Q2,181058
운양역,500m ~ 2000m,계_총인구수,2023Q3,180869
운양역,500m ~ 2000m,계_총인구수,2023Q4,180721
운양역,500m ~ 2000m,계_총인구수,2024Q1,180161.6667
운양역,500m ~ 2000m,계_총인구수,2024Q2,179366.3333
운양역,500m ~ 2000m,계_총인구수,2024Q3,178994.6667
운양역,500m ~ 2000m,계_총인구수,2024Q4,178915
운양역,~ 500m,계_0~9세,2017Q1,4468.666667
운양역,~ 500m,계_0~9세,2017Q2,4421.666667
운양역,~ 500m,계_0~9세,2017Q3,4356
운양역,~ 500m,계_0~9세,2017Q4,4244.666667
운양역,~ 500m,계_0~9세,2018Q1,4131.333333
운양역,~ 500m,계_0~9세,2018Q2,4047.333333
운양역,~ 500m,계_0~9세,2018Q3,3963
운양역,~ 500m,계_0~9세,2018Q4,3851
운양역,~ 500m,계_0~9세,2019Q1,3776
운양역,~ 500m,계_0~9세,2019Q2,3805
운양역,~ 500m,계_0~9세,2019Q3,3918.333333
운양역,~ 500m,계_0~9세,2019Q4,3883.666667
운양역,~ 500m,계_0~9세,2020Q1,3852.333333
운양역,~ 500m,계_0~9세,2020Q2,3826
운양역,~ 500m,계_0~9세,2020Q3,3760.333333
운양역,~ 500m,계_0~9세,2020Q4,3684.666667
운양역,~ 500m,계_0~9세,2021Q1,3624
운양역,~ 500m,계_0~9세,2021Q2,3559.333333
운양역,~ 500m,계_0~9세,2021Q3,3487.666667
운양역,~ 500m,계_0~9세,2021Q4,3388.333333
운양역,~ 500m,계_0~9세,2022Q1,8453
운양역,~ 500m,계_0~9세,2022Q2,8259.666667
운양역,~ 500m,계_0~9세,2022Q3,8036.333333
운양역,~ 500m,계_0~9세,2022Q4,7788
운양역,~ 500m,계_0~9세,2023Q1,7513.333333
운양역,~ 500m,계_0~9세,2023Q2,7330.666667
운양역,~ 500m,계_0~9세,2023Q3,7150
운양역,~ 500m,계_0~9세,2023Q4,6959.666667
운양역,~ 500m,계_0~9세,2024Q1,6771
운양역,~ 500m,계_0~9세,2024Q2,6546
운양역,~ 500m,계_0~9세,2024Q3,6388
운양역,~ 500m,계_0~9세,2024Q4,6262.333333
운양역,~ 500m,계_100세 이상,2017Q1,11.66666667
운양역,~ 500m,계_100세 이상,2017Q2,11.33333333
운양역,~ 500m,계_100세 이상,2017Q3,11
운양역,~ 500m,계_100세 이상,2017Q4,10.66666667
운양역,~ 500m,계_100세 이상,2018Q1,9.333333333
운양역,~ 500m,계_100세 이상,2018Q2,9
운양역,~ 500m,계_100세 이상,2018Q3,9
운양역,~ 500m,계_100세 이상,2018Q4,10.33333333
운양역,~ 500m,계_100세 이상,2019Q1,9
운양역,~ 500m,계_100세 이상,2019Q2,9
운양역,~ 500m,계_100세 이상,2019Q3,9.666666667
운양역,~ 500m,계_100세 이상,2019Q4,11.33333333
운양역,~ 500m,계_100세 이상,2020Q1,11.33333333
운양역,~ 500m,계_100세 이상,2020Q2,12.66666667
운양역,~ 500m,계_100세 이상,2020Q3,13.66666667
운양역,~ 500m,계_100세 이상,2020Q4,12.66666667
운양역,~ 500m,계_100세 이상,2021Q1,11.66666667
운양역,~ 500m,계_100세 이상,2021Q2,9.666666667
운양역,~ 500m,계_100세 이상,2021Q3,10.66666667
운양역,~ 500m,계_100세 이상,2021Q4,11.66666667
운양역,~ 500m,계_100세 이상,2022Q1,18
운양역,~ 500m,계_100세 이상,2022Q2,16.33333333
운양역,~ 500m,계_100세 이상,2022Q3,16.66666667
운양역,~ 500m,계_100세 이상,2022Q4,19.33333333
운양역,~ 500m,계_100세 이상,2023Q1,21.33333333
운양역,~ 500m,계_100세 이상,2023Q2,21
운양역,~ 500m,계_100세 이상,2023Q3,19.66666667
운양역,~ 500m,계_100세 이상,2023Q4,21.33333333
운양역,~ 500m,계_100세 이상,2024Q1,22.66666667
운양역,~ 500m,계_100세 이상,2024Q2,23.66666667
운양역,~ 500m,계_100세 이상,2024Q3,23
운양역,~ 500m,계_100세 이상,2024Q4,22
운양역,~ 500m,계_10~19세,2017Q1,6155
운양역,~ 500m,계_10~19세,2017Q2,6062.666667
운양역,~ 500m,계_10~19세,2017Q3,5990
운양역,~ 500m,계_10~19세,2017Q4,5987.666667
운양역,~ 500m,계_10~19세,2018Q1,5888
운양역,~ 500m,계_10~19세,2018Q2,5774
운양역,~ 500m,계_10~19세,2018Q3,5666.333333
운양역,~ 500m,계_10~19세,2018Q4,5602.666667
운양역,~ 500m,계_10~19세,2019Q1,5482.333333
운양역,~ 500m,계_10~19세,2019Q2,5418.333333
운양역,~ 500m,계_10~19세,2019Q3,5451.666667
운양역,~ 500m,계_10~19세,2019Q4,5402
운양역,~ 500m,계_10~19세,2020Q1,5299
운양역,~ 500m,계_10~19세,2020Q2,5180
운양역,~ 500m,계_10~19세,2020Q3,5103
운양역,~ 500m,계_10~19세,2020Q4,4996
운양역,~ 500m,계_10~19세,2021Q1,4927.333333
운양역,~ 500m,계_10~19세,2021Q2,4878.666667
운양역,~ 500m,계_10~19세,2021Q3,4835
운양역,~ 500m,계_10~19세,2021Q4,4797
운양역,~ 500m,계_10~19세,2022Q1,11420.33333
운양역,~ 500m,계_10~19세,2022Q2,11305.66667
운양역,~ 500m,계_10~19세,2022Q3,11244.66667
운양역,~ 500m,계_10~19세,2022Q4,11207.66667
운양역,~ 500m,계_10~19세,2023Q1,11076.33333
운양역,~ 500m,계_10~19세,2023Q2,11012.33333
운양역,~ 500m,계_10~19세,2023Q3,10950.33333
운양역,~ 500m,계_10~19세,2023Q4,10848
운양역,~ 500m,계_10~19세,2024Q1,10728.33333
운양역,~ 500m,계_10~19세,2024Q2,10621.33333
운양역,~ 500m,계_10~19세,2024Q3,10529.66667
운양역,~ 500m,계_10~19세,2024Q4,10465
운양역,~ 500m,계_20~29세,2017Q1,6515.666667
운양역,~ 500m,계_20~29세,2017Q2,6568
운양역,~ 500m,계_20~29세,2017Q3,6616
운양역,~ 500m,계_20~29세,2017Q4,6617.333333
운양역,~ 500m,계_20~29세,2018Q1,6599
운양역,~ 500m,계_20~29세,2018Q2,6591
운양역,~ 500m,계_20~29세,2018Q3,6614.333333
운양역,~ 500m,계_20~29세,2018Q4,6628.333333
운양역,~ 500m,계_20~29세,2019Q1,6600.333333
운양역,~ 500m,계_20~29세,2019Q2,6713
운양역,~ 500m,계_20~29세,2019Q3,6972
운양역,~ 500m,계_20~29세,2019Q4,7146.666667
운양역,~ 500m,계_20~29세,2020Q1,7160.666667
운양역,~ 500m,계_20~29세,2020Q2,7175.666667
운양역,~ 500m,계_20~29세,2020Q3,7150
운양역,~ 500m,계_20~29세,2020Q4,7172.666667
운양역,~ 500m,계_20~29세,2021Q1,7108
운양역,~ 500m,계_20~29세,2021Q2,6964
운양역,~ 500m,계_20~29세,2021Q3,6828
운양역,~ 500m,계_20~29세,2021Q4,6721
운양역,~ 500m,계_20~29세,2022Q1,15431.66667
운양역,~ 500m,계_20~29세,2022Q2,15263.66667
운양역,~ 500m,계_20~29세,2022Q3,15040.66667
운양역,~ 500m,계_20~29세,2022Q4,14790
운양역,~ 500m,계_20~29세,2023Q1,14544.66667
운양역,~ 500m,계_20~29세,2023Q2,14341.33333
운양역,~ 500m,계_20~29세,2023Q3,14195.33333
운양역,~ 500m,계_20~29세,2023Q4,14122.33333
운양역,~ 500m,계_20~29세,2024Q1,13949
운양역,~ 500m,계_20~29세,2024Q2,13711.66667
운양역,~ 500m,계_20~29세,2024Q3,13578.66667
운양역,~ 500m,계_20~29세,2024Q4,13464.33333
운양역,~ 500m,계_30~39세,2017Q1,6055.666667
운양역,~ 500m,계_30~39세,2017Q2,5994.666667
운양역,~ 500m,계_30~39세,2017Q3,5923.666667
운양역,~ 500m,계_30~39세,2017Q4,5841.666667
운양역,~ 500m,계_30~39세,2018Q1,5743.666667
운양역,~ 500m,계_30~39세,2018Q2,5677.333333
운양역,~ 500m,계_30~39세,2018Q3,5593
운양역,~ 500m,계_30~39세,2018Q4,5475.333333
운양역,~ 500m,계_30~39세,2019Q1,5350
운양역,~ 500m,계_30~39세,2019Q2,5564.333333
운양역,~ 500m,계_30~39세,2019Q3,6053
운양역,~ 500m,계_30~39세,2019Q4,6239.666667
운양역,~ 500m,계_30~39세,2020Q1,6282
운양역,~ 500m,계_30~39세,2020Q2,6330.666667
운양역,~ 500m,계_30~39세,2020Q3,6212.666667
운양역,~ 500m,계_30~39세,2020Q4,6200.333333
운양역,~ 500m,계_30~39세,2021Q1,6124.333333
운양역,~ 500m,계_30~39세,2021Q2,6023.333333
운양역,~ 500m,계_30~39세,2021Q3,6001
운양역,~ 500m,계_30~39세,2021Q4,5933.666667
운양역,~ 500m,계_30~39세,2022Q1,13521.66667
운양역,~ 500m,계_30~39세,2022Q2,13361
운양역,~ 500m,계_30~39세,2022Q3,13254.33333
운양역,~ 500m,계_30~39세,2022Q4,13097.33333
운양역,~ 500m,계_30~39세,2023Q1,12868.33333
운양역,~ 500m,계_30~39세,2023Q2,12761.33333
운양역,~ 500m,계_30~39세,2023Q3,12698.66667
운양역,~ 500m,계_30~39세,2023Q4,12627.33333
운양역,~ 500m,계_30~39세,2024Q1,12516.33333
운양역,~ 500m,계_30~39세,2024Q2,12406.66667
운양역,~ 500m,계_30~39세,2024Q3,12369.33333
운양역,~ 500m,계_30~39세,2024Q4,12417
운양역,~ 500m,계_40~49세,2017Q1,9137
운양역,~ 500m,계_40~49세,2017Q2,9073.666667
운양역,~ 500m,계_40~49세,2017Q3,9019.666667
운양역,~ 500m,계_40~49세,2017Q4,8974.666667
운양역,~ 500m,계_40~49세,2018Q1,8880.333333
운양역,~ 500m,계_40~49세,2018Q2,8749.333333
운양역,~ 500m,계_40~49세,2018Q3,8576.666667
운양역,~ 500m,계_40~49세,2018Q4,8433.666667
운양역,~ 500m,계_40~49세,2019Q1,8319.666667
운양역,~ 500m,계_40~49세,2019Q2,8357.666667
운양역,~ 500m,계_40~49세,2019Q3,8574.333333
운양역,~ 500m,계_40~49세,2019Q4,8599.333333
운양역,~ 500m,계_40~49세,2020Q1,8534
운양역,~ 500m,계_40~49세,2020Q2,8423.666667
운양역,~ 500m,계_40~49세,2020Q3,8325.666667
운양역,~ 500m,계_40~49세,2020Q4,8164.666667
운양역,~ 500m,계_40~49세,2021Q1,8029.666667
운양역,~ 500m,계_40~49세,2021Q2,7890
운양역,~ 500m,계_40~49세,2021Q3,7770
운양역,~ 500m,계_40~49세,2021Q4,7657.333333
운양역,~ 500m,계_40~49세,2022Q1,18443
운양역,~ 500m,계_40~49세,2022Q2,18182
운양역,~ 500m,계_40~49세,2022Q3,17883.33333
운양역,~ 500m,계_40~49세,2022Q4,17649.33333
운양역,~ 500m,계_40~49세,2023Q1,17298.33333
운양역,~ 500m,계_40~49세,2023Q2,17031.33333
운양역,~ 500m,계_40~49세,2023Q3,16817.66667
운양역,~ 500m,계_40~49세,2023Q4,16615
운양역,~ 500m,계_40~49세,2024Q1,16375.33333
운양역,~ 500m,계_40~49세,2024Q2,16086.66667
운양역,~ 500m,계_40~49세,2024Q3,15867.66667
운양역,~ 500m,계_40~49세,2024Q4,15641.33333
운양역,~ 500m,계_50~59세,2017Q1,8106
운양역,~ 500m,계_50~59세,2017Q2,8187
운양역,~ 500m,계_50~59세,2017Q3,8232.666667
운양역,~ 500m,계_50~59세,2017Q4,8246
운양역,~ 500m,계_50~59세,2018Q1,8271
운양역,~ 500m,계_50~59세,2018Q2,8326.666667
운양역,~ 500m,계_50~59세,2018Q3,8420
운양역,~ 500m,계_50~59세,2018Q4,8522.666667
운양역,~ 500m,계_50~59세,2019Q1,8589.666667
운양역,~ 500m,계_50~59세,2019Q2,8750
운양역,~ 500m,계_50~59세,2019Q3,9048.666667
운양역,~ 500m,계_50~59세,2019Q4,9182.666667
운양역,~ 500m,계_50~59세,2020Q1,9236.666667
운양역,~ 500m,계_50~59세,2020Q2,9241
운양역,~ 500m,계_50~59세,2020Q3,9223.333333
운양역,~ 500m,계_50~59세,2020Q4,9242.666667
운양역,~ 500m,계_50~59세,2021Q1,9263.333333
운양역,~ 500m,계_50~59세,2021Q2,9230.333333
운양역,~ 500m,계_50~59세,2021Q3,9209
운양역,~ 500m,계_50~59세,2021Q4,9270.666667
운양역,~ 500m,계_50~59세,2022Q1,21589.33333
운양역,~ 500m,계_50~59세,2022Q2,21661
운양역,~ 500m,계_50~59세,2022Q3,21643.66667
운양역,~ 500m,계_50~59세,2022Q4,21512.66667
운양역,~ 500m,계_50~59세,2023Q1,21510
운양역,~ 500m,계_50~59세,2023Q2,21462.33333
운양역,~ 500m,계_50~59세,2023Q3,21470
운양역,~ 500m,계_50~59세,2023Q4,21496.66667
운양역,~ 500m,계_50~59세,2024Q1,21589.66667
운양역,~ 500m,계_50~59세,2024Q2,21617.33333
